,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENSEMBL,symbol
ENSMUSG00000019877,2387.6062407581,0.112819313709949,0.0466435640363131,2.41875414198874,0.0155737623298766,0.0858096344518488,ENSMUSG00000019877,Serinc1
ENSMUSG00000019878,250.744013583443,0.0436988052120583,0.115035189932535,0.379873369511422,0.704039416207213,0.869996202411078,ENSMUSG00000019878,Hsf2
ENSMUSG00000019880,0,NA,NA,NA,NA,NA,ENSMUSG00000019880,Rspo3
ENSMUSG00000019883,56.9858320669609,-0.0792533027396697,0.232809060456083,-0.340421900180383,0.733538828531281,0.883920234920868,ENSMUSG00000019883,Echdc1
ENSMUSG00000019889,47.093255198899,-0.126551113822287,0.257134722928575,-0.492158788906311,0.622607095254107,0.823372649299076,ENSMUSG00000019889,Ptprk
ENSMUSG00000019891,57.5005840148965,0.139190538085736,0.226629621750098,0.614176280271164,0.539098845793556,0.769496642173358,ENSMUSG00000019891,Dcbld1
ENSMUSG00000019893,0,NA,NA,NA,NA,NA,ENSMUSG00000019893,Ros1
ENSMUSG00000019899,0.169713763516104,0,4.40735632395645,0,1,NA,ENSMUSG00000019899,Lama2
ENSMUSG00000019900,0,NA,NA,NA,NA,NA,ENSMUSG00000019900,Rfx6
ENSMUSG00000019905,0,NA,NA,NA,NA,NA,ENSMUSG00000019905,Gprc6a
ENSMUSG00000019909,0,NA,NA,NA,NA,NA,ENSMUSG00000019909,Fam162b
ENSMUSG00000019913,0,NA,NA,NA,NA,NA,ENSMUSG00000019913,Sim1
ENSMUSG00000019916,2785.09443016397,0.288769592135499,0.0455508561433108,6.33949867433843,2.30513998295388e-10,1.2957211215108e-08,ENSMUSG00000019916,P4ha1
ENSMUSG00000019917,177.540206170023,-0.0344788243334259,0.14715929255501,-0.23429593697277,0.814755239978319,0.924113595867113,ENSMUSG00000019917,Sept10
ENSMUSG00000019920,4621.66162522166,-0.000517956869160709,0.037278811261292,-0.01389413588138,0.988914440168064,0.995707963241413,ENSMUSG00000019920,Lims1
ENSMUSG00000019923,1873.09726957767,-0.0560867004214292,0.0487241232013315,-1.15110743377926,0.249688040130016,0.513996700727652,ENSMUSG00000019923,Zwint
ENSMUSG00000019927,370.048796616967,-0.0805015327974476,0.097806855215694,-0.82306636503052,0.410470254687505,0.670596915560483,ENSMUSG00000019927,Ube2d1
ENSMUSG00000019933,1.19884747632144,4.06925377041487,1.90137601555865,2.14016256496182,0.0323416313244356,NA,ENSMUSG00000019933,Mrln
ENSMUSG00000019942,3096.85092013315,0.00442504134242342,0.0388072061159133,0.114026279789538,0.909216961047339,0.964112802420814,ENSMUSG00000019942,Cdk1
ENSMUSG00000019944,209.029321002707,-0.280942477142533,0.127151962071601,-2.2095017061894,0.0271397638662505,0.126243310501634,ENSMUSG00000019944,Rhobtb1
ENSMUSG00000019945,8.13896108452119,0.307991682757058,0.602798166059352,0.510936661885486,0.609395408498046,NA,ENSMUSG00000019945,Cabcoco1
ENSMUSG00000019947,591.492527735179,0.0647077078737208,0.0848414658754159,0.762689649525149,0.445648504844449,0.700903561933816,ENSMUSG00000019947,Arid5b
ENSMUSG00000019970,1137.96061300021,0.176055426754703,0.0604081788937737,2.91443029700154,0.00356338373326472,0.0284093847339782,ENSMUSG00000019970,Sgk1
ENSMUSG00000019977,1166.68708996391,0.0591348657870741,0.0680113082792922,0.869485785279024,0.384581479679796,0.648793320952877,ENSMUSG00000019977,Hbs1l
ENSMUSG00000019978,1629.54437035847,0.225046935334123,0.0538810431308637,4.17673679382079,2.95720875535827e-05,0.000521920036005052,ENSMUSG00000019978,Epb41l2
ENSMUSG00000019982,4221.64462234752,0.00527456110969062,0.0391467031826092,0.134738322281858,0.892818772650729,0.957090794536731,ENSMUSG00000019982,Myb
ENSMUSG00000019984,986.835211111234,-0.0474449923534338,0.0610277762424907,-0.777432757256526,0.436903492379162,0.693344593244179,ENSMUSG00000019984,Med23
ENSMUSG00000019986,260.281335969566,0.131717601542784,0.139040007848383,0.947335976033722,0.343467604199281,0.613308810595032,ENSMUSG00000019986,Ahi1
ENSMUSG00000019987,16721.5144271439,0.951631854948826,0.0470224941397072,20.2378004901539,4.5502798496493e-91,3.04368219143042e-87,ENSMUSG00000019987,Arg1
ENSMUSG00000019989,0.282797892384365,0.904586524105538,3.78138628715049,0.239220871768486,0.81093431911429,NA,ENSMUSG00000019989,Enpp3
ENSMUSG00000019990,84.5305079588521,0.321355778679505,0.209398300170007,1.53466278579435,0.124866681481654,0.343329483996761,ENSMUSG00000019990,Pde7b
ENSMUSG00000019992,633.40722325962,0.0227980869892726,0.0856735571914488,0.266104125200817,0.790159018059766,0.913099568442191,ENSMUSG00000019992,Mtfr2
ENSMUSG00000019996,221.967052062952,0.184237034576636,0.129659516870441,1.42092951619379,0.155337251171057,0.391699077721418,ENSMUSG00000019996,Map7
ENSMUSG00000019997,2.69789193117069,0.723294927776144,1.31533645999893,0.549893468152422,0.582392444602223,NA,ENSMUSG00000019997,Ctgf
ENSMUSG00000019998,2533.0553847954,0.0760036303144378,0.0435833093620643,1.74387010593997,0.0811817424032048,0.26535188522937,ENSMUSG00000019998,Stx7
ENSMUSG00000020000,1.13932740468164,1.31264378187713,1.77103703837497,0.741172405452097,0.458588912496553,NA,ENSMUSG00000020000,Moxd1
ENSMUSG00000020003,581.334594504592,-0.0492225926148503,0.0830214646475625,-0.592889957119005,0.553254799511679,0.775628517614027,ENSMUSG00000020003,Pex7
ENSMUSG00000020007,10.9162846208968,0.0573595669634396,0.584851643825301,0.0980754137720663,0.921872410356518,NA,ENSMUSG00000020007,Il20ra
ENSMUSG00000020009,6271.377749207,0.0355826744906765,0.0352150174801235,1.01044034723994,0.312284365627777,0.581372146307876,ENSMUSG00000020009,Ifngr1
ENSMUSG00000020010,13.3155434908314,0.0313993212461757,0.545395918353371,0.057571610255124,0.954089863886858,NA,ENSMUSG00000020010,Vnn3
ENSMUSG00000020063,672.170299126655,-0.0774248187518334,0.076213353636731,-1.01589570668779,0.309679053556171,0.578759918792029,ENSMUSG00000020063,Sirt1
ENSMUSG00000020064,1585.29493504467,-0.0393952657362948,0.0556981237902019,-0.707299690824145,0.479380257641377,0.72662010953165,ENSMUSG00000020064,Herc4
ENSMUSG00000020067,0.942790797652864,-0.0571931951009202,2.32562841825184,-0.024592576635227,0.9803799404974,NA,ENSMUSG00000020067,Mypn
ENSMUSG00000020069,726.940078685352,0.0822728579360431,0.0751825642450985,1.09430768639162,0.273820055326688,0.536822727021274,ENSMUSG00000020069,Hnrnph3
ENSMUSG00000020070,258.08704851985,0.114956645103925,0.127839877280723,0.899223681602039,0.368533528760962,0.633707139815444,ENSMUSG00000020070,Rufy2
ENSMUSG00000020072,3.40303483673621,0.270693379276199,1.00306955375345,0.269865014109216,0.787264103560035,NA,ENSMUSG00000020072,Pbld2
ENSMUSG00000020074,2910.77551312763,0.00394751938278699,0.0448778277283224,0.0879614629897896,0.929907305454608,0.970456677083525,ENSMUSG00000020074,Ccar1
ENSMUSG00000020075,3952.1392044843,-0.258587734612341,0.0482048986465483,-5.36434557218714,8.12432322640838e-08,2.65090722250954e-06,ENSMUSG00000020075,Ddx21
ENSMUSG00000020076,1399.80320592953,-0.0921684924810915,0.064054748012786,-1.43890180416749,0.150178346296213,0.38370624842451,ENSMUSG00000020076,Ddx50
ENSMUSG00000020077,21619.1935566074,0.0124602932537914,0.0343483325326459,0.362762682641106,0.716782170554825,0.875398199532814,ENSMUSG00000020077,Srgn
ENSMUSG00000020078,2165.43240413941,0.0482820458616458,0.0442966221669257,1.08997127771281,0.275725796473671,0.538490467916026,ENSMUSG00000020078,Vps26a
ENSMUSG00000020079,477.576382994784,-0.0488597708598853,0.0821896032084874,-0.594476295693318,0.552193592097914,0.775170717072856,ENSMUSG00000020079,Supv3l1
ENSMUSG00000020080,0.937045753639538,-1.01897699419509,2.36779196266371,-0.430349038371075,0.666941760243374,NA,ENSMUSG00000020080,Hkdc1
ENSMUSG00000020081,0.214514977327829,1.59954744696879,4.38492967623686,0.364782919013999,0.715273456459762,NA,ENSMUSG00000020081,Tacr2
ENSMUSG00000020083,2.58834348335853,-3.61218208423442,1.56330673830175,-2.31060354038927,0.0208547635199419,NA,ENSMUSG00000020083,Fam241b
ENSMUSG00000020085,652.947878638137,0.209165739104003,0.0802249646826921,2.60724002723219,0.00912753522542857,0.0573816570703869,ENSMUSG00000020085,Aifm2
ENSMUSG00000020086,52.0119766030214,0.548096396475196,0.241876526804435,2.26601730939501,0.02345032346782,0.11374852333303,ENSMUSG00000020086,H2afy2
ENSMUSG00000020087,765.728920051856,0.0126038542644626,0.0760675237971066,0.165692974285329,0.868398575337158,0.948516993865162,ENSMUSG00000020087,Tysnd1
ENSMUSG00000020088,2377.23469156522,0.0211601350120474,0.0440678362386348,0.480171862704165,0.631105192509992,0.828875443294588,ENSMUSG00000020088,Sar1a
ENSMUSG00000020089,1054.74500959988,-0.374635909039868,0.0591127349316566,-6.3376514294763,2.33293880280858e-10,1.30041897099888e-08,ENSMUSG00000020089,Ppa1
ENSMUSG00000020090,3.48342675541697,0.378150749781844,1.01610064096816,0.372158755279926,0.709774652552373,NA,ENSMUSG00000020090,Npffr1
ENSMUSG00000020091,5291.91088418923,0.00883032644723423,0.0419908689740031,0.210291586313709,0.833440101624795,0.932441827210951,ENSMUSG00000020091,Eif4ebp2
ENSMUSG00000020092,145.140407004714,-0.0670545998576988,0.177325546401186,-0.378144047592515,0.705323588161846,0.870350948442558,ENSMUSG00000020092,Pald1
ENSMUSG00000020096,0.0954959891809238,0,4.40735632396697,0,1,NA,ENSMUSG00000020096,Tbata
ENSMUSG00000020097,2728.11481410128,0.188444239369211,0.0427120617541075,4.41196775875819,1.02435369874295e-05,0.000211478453422581,ENSMUSG00000020097,Sgpl1
ENSMUSG00000020098,21.6057823000783,0.618780165547762,0.395045659263215,1.56635100535423,0.117266466298007,0.331528061313343,ENSMUSG00000020098,Pcbd1
ENSMUSG00000020099,23.3725754576053,-1.02762902887195,0.388763582345685,-2.64332636990208,0.00820958595929921,0.0535223396508308,ENSMUSG00000020099,Unc5b
ENSMUSG00000020100,823.555897074712,-0.153801892304028,0.0669072622388354,-2.29873241196165,0.0215201388394875,0.107584610386646,ENSMUSG00000020100,Slc29a3
ENSMUSG00000020101,10765.8140138871,0.00486940955147014,0.0332140997168683,0.146606699955114,0.883442465031978,0.953440075787094,ENSMUSG00000020101,Vsir
ENSMUSG00000020107,792.599769709176,0.0397555886884937,0.0658873340044402,0.603387423230913,0.54625098691425,0.772325692553249,ENSMUSG00000020107,Anapc16
ENSMUSG00000020108,736.783850954879,0.676242569818098,0.111320857309558,6.07471579146775,1.24207505939689e-09,5.89236884560693e-08,ENSMUSG00000020108,Ddit4
ENSMUSG00000020109,891.200599320593,-0.0563714140669248,0.0653886447059665,-0.862097911960257,0.388633640321397,0.653322548406591,ENSMUSG00000020109,Dnajb12
ENSMUSG00000020111,1601.06637245425,0.13393778206589,0.0585284798312614,2.28842065353542,0.0221130360141622,0.109323058313918,ENSMUSG00000020111,Micu1
ENSMUSG00000020168,0,NA,NA,NA,NA,NA,ENSMUSG00000020168,Olfr299
ENSMUSG00000020175,22.8297417295268,-0.249685789121424,0.402568657217771,-0.620231567074919,0.535105341549191,0.766342414436122,ENSMUSG00000020175,Rab36
ENSMUSG00000020178,54.7475969017855,-0.216582523943729,0.270194777660691,-0.801579237833057,0.422796391574114,0.68113802101138,ENSMUSG00000020178,Adora2a
ENSMUSG00000020180,2685.0805813074,-0.306768437847291,0.0465554235803008,-6.58931686698464,4.41854871177543e-11,2.8976149346143e-09,ENSMUSG00000020180,Snrpd3
ENSMUSG00000020220,2197.08794214951,0.13221724478387,0.0486153368838564,2.71966118634006,0.00653488367827628,0.0453913156012358,ENSMUSG00000020220,Vps13d
ENSMUSG00000020420,118.651387827279,0.304074706602646,0.166427328801987,1.82707196463166,0.0676889498611479,0.235941316113193,ENSMUSG00000020420,Zfp607a
ENSMUSG00000020423,1344.35468547601,0.414043892197489,0.154889631856263,2.67315434374406,0.00751416694409972,0.050464119165746,ENSMUSG00000020423,Btg2
ENSMUSG00000020440,2267.19993685286,0.0884085568098041,0.0530658304672924,1.66601664444497,0.0957100993166265,0.294211789673215,ENSMUSG00000020440,Arf5
ENSMUSG00000021217,11.1744203763899,0.500282214268736,0.621578702971411,0.804857392760037,0.420901977870717,NA,ENSMUSG00000021217,Tshz3
ENSMUSG00000022187,0,NA,NA,NA,NA,NA,ENSMUSG00000022187,NA
ENSMUSG00000022591,0,NA,NA,NA,NA,NA,ENSMUSG00000022591,NA
ENSMUSG00000022995,251.387402279752,0.402144212735862,0.125010080337634,3.21689428284288,0.00129586338839565,0.0129955475337009,ENSMUSG00000022995,Enah
ENSMUSG00000023057,0.0766678838874912,0,4.40735632396697,0,1,NA,ENSMUSG00000023057,Fabp2
ENSMUSG00000023068,1843.90804833448,-0.112372030769205,0.0476612089456252,-2.35772514493717,0.018387301458217,0.0957886755872379,ENSMUSG00000023068,Nus1
ENSMUSG00000023070,0.251941268042498,0.82391787251935,4.3402019512688,0.189833994309525,0.849439216622886,NA,ENSMUSG00000023070,Rgn
ENSMUSG00000023072,345.625049454484,-0.00916595431106199,0.101327423091576,-0.090458772476412,0.927922654387188,0.969871478184857,ENSMUSG00000023072,Cep89
ENSMUSG00000023074,594.519373198501,-0.00818128160163955,0.0824284027595137,-0.0992531861318311,0.920937246865571,0.966904605914896,ENSMUSG00000023074,Mospd1
ENSMUSG00000023075,1938.51472682995,0.00432120142638688,0.0527414134603955,0.0819318471552104,0.934700909198999,0.972502660243362,ENSMUSG00000023075,Akirin1
ENSMUSG00000023078,0,NA,NA,NA,NA,NA,ENSMUSG00000023078,Cxcl13
ENSMUSG00000023079,663.556818673401,0.0992284527398653,0.0904845523622195,1.09663417842466,0.272801340378339,0.536065853640044,ENSMUSG00000023079,Gtf2ird1
ENSMUSG00000023084,5.91312302187455,0.297347525672963,0.753480822580264,0.394631842990653,0.693114609661422,NA,ENSMUSG00000023084,Lrrc71
ENSMUSG00000023087,608.278082324221,0.104582265479629,0.0935638228836469,1.11776392045978,0.263667834605684,0.52605204854608,ENSMUSG00000023087,Noct
ENSMUSG00000023089,868.061188224172,-0.0217597547794394,0.0759706378426235,-0.286423220830602,0.774553991707029,0.904029253276621,ENSMUSG00000023089,Ndufa5
ENSMUSG00000023092,21.1487947963292,-0.25700243931737,0.479936397518921,-0.535492704129067,0.592309201287757,0.805439367231919,ENSMUSG00000023092,Fhl1
ENSMUSG00000023094,190.019622891285,0.0897778718028967,0.128277112563946,0.699874435964892,0.484005723619913,0.729991947078601,ENSMUSG00000023094,Msrb2
ENSMUSG00000023104,2396.1362975672,0.0606066530067405,0.0427029596504243,1.41926118243044,0.155822884574582,0.392243556107365,ENSMUSG00000023104,Rfc2
ENSMUSG00000023106,1198.38689706794,0.012001918331943,0.0563351873700122,0.213044793001466,0.831292024814405,0.931783181529027,ENSMUSG00000023106,Denr
ENSMUSG00000023118,3327.05463640838,0.00849921728561855,0.0509403027164859,0.166846619128314,0.867490736011543,0.94814469496425,ENSMUSG00000023118,Sympk
ENSMUSG00000023120,0.0675931827885911,0.904567524285509,4.40735632396697,0.205240388521917,0.837384315562191,NA,ENSMUSG00000023120,Gm853
ENSMUSG00000023140,0,NA,NA,NA,NA,NA,ENSMUSG00000023140,Reg2
ENSMUSG00000023150,4358.82677309739,0.0603766600911276,0.0360810192224616,1.67336348562851,0.0942557615387896,0.292428937352952,ENSMUSG00000023150,Ivns1abp
ENSMUSG00000023151,0.0675931827885911,0.904567524285509,4.40735632396697,0.205240388521917,0.837384315562191,NA,ENSMUSG00000023151,Lrrc69
ENSMUSG00000023153,0.496122834412855,3.44373812727602,3.25534421704236,1.0578721934373,0.290113713846387,NA,ENSMUSG00000023153,Tmem52
ENSMUSG00000023159,0,NA,NA,NA,NA,NA,ENSMUSG00000023159,Psg29
ENSMUSG00000023165,0,NA,NA,NA,NA,NA,ENSMUSG00000023165,Ssxb2
ENSMUSG00000023185,0,NA,NA,NA,NA,NA,ENSMUSG00000023185,Ceacam14
ENSMUSG00000023191,127.193734943302,0.12137883033081,0.147275240185169,0.824163180302405,0.409846844919242,0.670121130692938,ENSMUSG00000023191,P3h3
ENSMUSG00000023206,267.291924365221,-0.029605691598898,0.116396676117997,-0.254351692731203,0.799223867522604,0.917297263187834,ENSMUSG00000023206,Il15ra
ENSMUSG00000023210,0,NA,NA,NA,NA,NA,ENSMUSG00000023210,Lcn9
ENSMUSG00000023216,91.6340477301877,-0.490039771812872,0.333697019018036,-1.46851707951993,0.141963820341475,0.36834600242984,ENSMUSG00000023216,Epb42
ENSMUSG00000023224,0.504425422400289,0.904596088273494,2.76612250042115,0.327026763325112,0.743647642958443,NA,ENSMUSG00000023224,Serping1
ENSMUSG00000023232,6.22863277120767,0.352086186038346,0.818768262926658,0.430019337559356,0.667181574582728,NA,ENSMUSG00000023232,Serinc2
ENSMUSG00000023236,1.82866627529408,-1.19089446778619,1.4209176501473,-0.838116457813536,0.401965300576316,NA,ENSMUSG00000023236,Scg5
ENSMUSG00000023247,0.248831756955906,0,4.39119616121851,0,1,NA,ENSMUSG00000023247,Guca2a
ENSMUSG00000023257,0,NA,NA,NA,NA,NA,ENSMUSG00000023257,Cypt1
ENSMUSG00000023263,0,NA,NA,NA,NA,NA,ENSMUSG00000023263,9530002B09Rik
ENSMUSG00000023267,0.685876394352516,-0.0860266064779027,2.34518672066012,-0.0366821992125591,0.970738402060849,NA,ENSMUSG00000023267,Gabrr2
ENSMUSG00000023274,3.36179307646997,-0.473381143551486,0.985386295085814,-0.480401590637366,0.630941863491388,NA,ENSMUSG00000023274,Cd4
ENSMUSG00000023279,0,NA,NA,NA,NA,NA,ENSMUSG00000023279,Bmp15
ENSMUSG00000023284,80.2691662474799,-0.0214570503591846,0.231345123589562,-0.0927490928974683,0.926102894576885,0.969220013709564,ENSMUSG00000023284,Zfp605
ENSMUSG00000023286,1236.78416580482,0.00140121332147506,0.0536500250142269,0.0261176638986372,0.979163488114496,0.991407034786625,ENSMUSG00000023286,Ube2j2
ENSMUSG00000023289,0,NA,NA,NA,NA,NA,ENSMUSG00000023289,Sva
ENSMUSG00000023328,261.362470730666,0.152681076653119,0.140214798225664,1.08890843609382,0.276194265706623,0.539090587485148,ENSMUSG00000023328,Ache
ENSMUSG00000023330,167.439561688942,-0.209542392820217,0.153071852718893,-1.36891524534578,0.171025769665747,0.412993275557466,ENSMUSG00000023330,Dtwd1
ENSMUSG00000023348,216.279376612671,0.0271429229224487,0.128253026767519,0.211635729826867,0.832391232290038,0.932058481937187,ENSMUSG00000023348,Trip6
ENSMUSG00000023349,1829.48930645935,0.396109802826469,0.13524380446912,2.92885729132909,0.00340210581004286,0.0273189504962505,ENSMUSG00000023349,Clec4n
ENSMUSG00000023353,973.23794579856,0.0730183165550917,0.0656015348678818,1.11305805118961,0.265683498363504,0.527346267226551,ENSMUSG00000023353,Agap3
ENSMUSG00000023367,252.340020818804,0.49339965977581,0.122923392103757,4.01387930589601,5.97288962597579e-05,0.000979231831082159,ENSMUSG00000023367,Tmem176a
ENSMUSG00000023391,0.182463933476401,0,4.40735632395292,0,1,NA,ENSMUSG00000023391,Dlx2
ENSMUSG00000023393,642.881521199568,-0.170714097991168,0.0814344998080089,-2.09633629964752,0.0360523688134702,0.155294287899622,ENSMUSG00000023393,Slc17a9
ENSMUSG00000023403,0.162317088943158,-1.88173585105244,4.37096307257496,-0.430508292979903,0.666825935471324,NA,ENSMUSG00000023403,Stk31
ENSMUSG00000023433,0.238302420749078,0,4.40735632395696,0,1,NA,ENSMUSG00000023433,Cela3b
ENSMUSG00000023439,2.89201051306685,0.419591265682306,1.00362464288178,0.418075889883993,0.675891632144129,NA,ENSMUSG00000023439,Gnb3
ENSMUSG00000023443,0.242991731004479,1.8237940346332,3.95511231203641,0.461123197205534,0.644710219762643,NA,ENSMUSG00000023443,Esx1
ENSMUSG00000023452,434.422150672413,0.0832330031272699,0.0929431844857138,0.895525622323212,0.370506175308316,0.635901743366693,ENSMUSG00000023452,Pisd
ENSMUSG00000023456,25145.2469568223,0.117134179832906,0.0343961277983177,3.4054466979459,0.000660559071110425,0.00755600711176605,ENSMUSG00000023456,Tpi1
ENSMUSG00000023467,4.63972247539152,0.25773814892856,0.833675843003835,0.30915871089643,0.757200800290676,NA,ENSMUSG00000023467,Tulp2
ENSMUSG00000023505,2574.19869173103,-0.0990755062467509,0.0455376105217829,-2.17568522176538,0.0295788059824857,0.134425264187849,ENSMUSG00000023505,Cdca3
ENSMUSG00000023571,424.71900368671,-0.0336355397712074,0.0956342949861989,-0.35171001967507,0.72505574548805,0.880085038794015,ENSMUSG00000023571,C1qtnf12
ENSMUSG00000023572,977.406981996877,-0.0854048700519958,0.0643382042560499,-1.32743633490462,0.18436438696056,0.43029078310509,ENSMUSG00000023572,Ccndbp1
ENSMUSG00000023707,448.412366920015,0.0535261935996154,0.0900406510578668,0.594466976535026,0.552199823383694,0.775170717072856,ENSMUSG00000023707,Ogfod2
ENSMUSG00000023964,0.0766678838874912,0,4.40735632396697,0,1,NA,ENSMUSG00000023964,Calcr
ENSMUSG00000024104,2542.58291817567,-0.0496872441014432,0.0445849655308057,-1.11443944185876,0.265090710539907,0.527078683498588,ENSMUSG00000024104,Washc2
ENSMUSG00000024211,0.172163873068415,0,4.40735632396697,0,1,NA,ENSMUSG00000024211,Grm8
ENSMUSG00000024437,83.3892052081697,0.160058449868076,0.212345934838814,0.753762722086356,0.450991711795399,0.705491945790324,ENSMUSG00000024437,NA
ENSMUSG00000024793,2.67767583123927,-0.609526984527234,1.31255499220701,-0.46438205495858,0.642374044580258,NA,ENSMUSG00000024793,Tnfrsf25
ENSMUSG00000024903,0,NA,NA,NA,NA,NA,ENSMUSG00000024903,Lao1
ENSMUSG00000025037,287.650528076202,-0.0997615659724815,0.111320860920201,-0.89616236478798,0.370166052860462,0.635534067654936,ENSMUSG00000025037,Maoa
ENSMUSG00000025038,0.735845600153123,1.36501025941544,2.17580621861045,0.627358377662504,0.530424344732839,NA,ENSMUSG00000025038,Efhc2
ENSMUSG00000025040,571.72581956483,0.0149344898771625,0.0819257922474079,0.182292895405415,0.855352873918563,0.941958408567874,ENSMUSG00000025040,Fundc1
ENSMUSG00000025043,0,NA,NA,NA,NA,NA,ENSMUSG00000025043,Dusp21
ENSMUSG00000025051,0,NA,NA,NA,NA,NA,ENSMUSG00000025051,Samt4
ENSMUSG00000025056,0,NA,NA,NA,NA,NA,ENSMUSG00000025056,Nr0b1
ENSMUSG00000025058,158.827263880685,0.22953483634289,0.149904302568722,1.5312091274876,0.125717715686647,0.344924446360943,ENSMUSG00000025058,5430427O19Rik
ENSMUSG00000025059,852.352236302636,-0.0827835978522781,0.0651184342643383,-1.27127746217347,0.203629957363676,0.456002412316017,ENSMUSG00000025059,Gk
ENSMUSG00000025102,288.510804719425,0.100143414060746,0.106628067253223,0.939184368998476,0.347636092930724,0.61627681462076,ENSMUSG00000025102,3110040N11Rik
ENSMUSG00000025103,1422.737851828,0.119456101433465,0.0625175005377047,1.91076259297059,0.0560350968937088,0.208848853052245,ENSMUSG00000025103,Btbd1
ENSMUSG00000025104,276.950624365158,0.150319513716043,0.14676895144276,1.0241915080702,0.305744828948727,0.574473921583717,ENSMUSG00000025104,Hdgfl3
ENSMUSG00000025105,0.0960699364652409,0.904567524285509,4.40735632396697,0.205240388521917,0.837384315562191,NA,ENSMUSG00000025105,Bnc1
ENSMUSG00000025128,0.457735318498495,1.35371035023876,2.70446009397544,0.500547356292794,0.61668971986144,NA,ENSMUSG00000025128,Bhlhe22
ENSMUSG00000025133,783.488809728999,-0.174539320452551,0.07166643245693,-2.43544033753104,0.0148736772139869,0.0830467670153239,ENSMUSG00000025133,Ints4
ENSMUSG00000025139,2079.62553921251,-0.0166456121015548,0.0445569372318574,-0.373580706746905,0.708716290099998,0.872557199425527,ENSMUSG00000025139,Tollip
ENSMUSG00000025147,753.726832071221,-0.0166863678683383,0.0682118131654181,-0.244625778058014,0.806746202376297,0.920093993322215,ENSMUSG00000025147,Mob2
ENSMUSG00000025151,425.035174910687,-0.0137091408224832,0.088947323995178,-0.154126512262768,0.877509984279357,0.950706881251154,ENSMUSG00000025151,Maged1
ENSMUSG00000025201,271.757863089172,0.277797995591285,0.126168445785109,2.20180247020267,0.0276792645254999,0.128217867320685,ENSMUSG00000025201,NA
ENSMUSG00000025246,1568.79502315034,0.0538257134790419,0.0565000141237264,0.952667257058941,0.340758688218125,0.61047048501971,ENSMUSG00000025246,Tbl1x
ENSMUSG00000025255,0.173429544820381,-1.01895113104826,4.40735632396697,-0.231193272372206,0.817164656312866,NA,ENSMUSG00000025255,Zfhx4
ENSMUSG00000025257,46.8749024015412,0.0925744899128182,0.277883541856456,0.333141319900977,0.739027610298396,0.887188615536731,ENSMUSG00000025257,Ribc1
ENSMUSG00000025260,822.81729926794,-0.209199919085272,0.0658534436664163,-3.17674987727269,0.00148935424806329,0.0144172077645374,ENSMUSG00000025260,Hsd17b10
ENSMUSG00000025261,5936.39862247459,-0.10039170087527,0.0568032440781381,-1.76735858144249,0.0771681947771833,0.257292531880295,ENSMUSG00000025261,Huwe1
ENSMUSG00000025262,96.880267243899,0.133645825532567,0.176441792183178,0.757449943570163,0.448780344238461,0.703183818836043,ENSMUSG00000025262,Fam120c
ENSMUSG00000025264,341.348630091214,0.0754580404813902,0.100862435459429,0.748128281234519,0.454382784868819,0.707652257971485,ENSMUSG00000025264,Tsr2
ENSMUSG00000025265,33.7104300108638,0.446934051224244,0.32023039699489,1.39566404506995,0.162815686385224,0.401995150047921,ENSMUSG00000025265,Fgd1
ENSMUSG00000025266,1169.39749338424,-0.0939213746939362,0.0566363248773514,-1.65832396253336,0.0972520948999548,0.296364128831798,ENSMUSG00000025266,Gnl3l
ENSMUSG00000025268,117.94427124154,-0.0104733491601338,0.169682296297272,-0.0617232875124767,0.95078319457152,0.979785670696178,ENSMUSG00000025268,Maged2
ENSMUSG00000025269,198.721202252123,0.012225956332134,0.14175454297413,0.0862473686953737,0.931269776190582,0.970895189049065,ENSMUSG00000025269,Apex2
ENSMUSG00000025270,379.815727883683,-0.071776299593566,0.154217444913005,-0.465422699967928,0.641628781336804,0.834289321300247,ENSMUSG00000025270,Alas2
ENSMUSG00000025271,86.7994055364793,0.362009090209634,0.22359156093495,1.61906419319177,0.105433452004726,0.311091469104371,ENSMUSG00000025271,Pfkfb1
ENSMUSG00000025272,1.81055505727236,0.898906941514615,1.26569864198251,0.710206135724869,0.477576316531582,NA,ENSMUSG00000025272,Tro
ENSMUSG00000025283,3519.55194828457,0.26782317021401,0.0438540309208037,6.10715057636717,1.01425543110637e-09,4.91619897005107e-08,ENSMUSG00000025283,Sat1
ENSMUSG00000025287,860.634921977127,-0.135637093285829,0.0690967465938362,-1.96300260102158,0.0496458718069221,0.192287919233643,ENSMUSG00000025287,Acot9
ENSMUSG00000025288,0,NA,NA,NA,NA,NA,ENSMUSG00000025288,4933436I01Rik
ENSMUSG00000025289,309.911826086349,-0.00861641291846551,0.104995516087294,-0.0820645798940759,0.934595359236669,0.972502660243362,ENSMUSG00000025289,Prdx4
ENSMUSG00000025314,1970.0437657511,0.110184663325711,0.0581338521856717,1.89536146639304,0.0580445300562045,0.213171385866474,ENSMUSG00000025314,Ptprj
ENSMUSG00000025324,682.122657483231,-0.0128288749958369,0.0770528174739003,-0.166494560697697,0.867767763366995,0.948202537928474,ENSMUSG00000025324,Atp10a
ENSMUSG00000025326,1027.26249119537,-0.0308914637217856,0.0591317283115534,-0.522417737547339,0.601379508714765,0.810033736164531,ENSMUSG00000025326,Ube3a
