"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000052684",858.940447708299,0.728758378533123,0.0977997323722893,7.45153755389631,9.2258622258874e-14,1.41432467922854e-11,"Jun","16476"
"ENSMUSG00000053007",307.470252003692,0.503314218914643,0.109431006471097,4.59937484946352,4.2376067705065e-06,0.000120300947762712,"Creb5","231991"
"ENSMUSG00000054612",105.680485692052,0.552752040583225,0.187471409283123,2.94846047563683,0.00319360974175931,0.0272367384373687,"Mgmt","17314"
"ENSMUSG00000055723",64.902410401793,0.641693087425834,0.237803733802299,2.69841468494063,0.00696705933636865,0.0496190567370645,"Rras2","66922"
"ENSMUSG00000062515",96.8637074171774,1.03173325293489,0.181229488918402,5.6929656376144,1.24851521440964e-08,6.83562079889277e-07,"Fabp4","11770"
"ENSMUSG00000068744",391.205236688218,0.625376817891289,0.104115767855842,6.00655242496203,1.89509718062089e-09,1.27700394632608e-07,"Psrc1","56742"
"ENSMUSG00000070737",149.441857516639,0.546358769239883,0.142347467433427,3.83820505619746,0.000123936965575992,0.00206516704595648,"Tmem35b","100039968"
"ENSMUSG00000073755",66.8868253527467,0.615678187138635,0.24990487618531,2.46365015575805,0.0137530275685129,0.0835813330526475,"5730409E04Rik","230757"
"ENSMUSG00000073888",55.7604858296707,0.851921857696773,0.265099035017766,3.21359848646631,0.00131082834627578,0.0137636976358957,"Ccl27a","20301"
"ENSMUSG00000074738",48.948020044123,0.691176861637141,0.26110711658236,2.64710081702858,0.00811851454929085,0.0563153068057143,"Fndc10","230991"
"ENSMUSG00000078137",50.5080579259475,0.867244617780331,0.274520603170058,3.159123970171,0.00158244161908174,0.0158813944487876,"Ankrd63","383787"
"ENSMUSG00000078570",63.2268604407219,0.610411619359832,0.23319565386902,2.61759432147344,0.00885520114876079,0.0596049324305172,"1110065P20Rik","68920"
"ENSMUSG00000078716",70.8006695584574,0.542987056530768,0.222961226233434,2.4353429773582,0.0148776802761565,0.0883979382450196,"Tmem8b","242409"
"ENSMUSG00000085037",86.7919869904262,0.504857991135891,0.210114505161806,2.40277552826306,0.0162711718287488,0.0935517855662331,"4933421O10Rik","100504166"
"ENSMUSG00000092035",101.230433048433,0.775192953345325,0.240243839810152,3.22669232209203,0.00125230040899216,0.0133549671442434,"Peg10","170676"
"ENSMUSG00000106464",79.4723311611702,0.874024712442862,0.214190967233419,4.08058623448101,4.49222591918145e-05,0.000918210977880689,"C130083M11Rik","414111"
