"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000025328",31.0150264708128,-0.941727365533373,0.343701408041403,-2.73995783403928,0.00614470670280839,0.0316052572098358,"Padi3","18601"
"ENSMUSG00000059810",198.713883516061,-0.945997091789198,0.137794931098775,-6.8652532008676,6.63734209809277e-12,1.84989147508134e-10,"Rgs3","50780"
"ENSMUSG00000030792",49.2100466227279,-0.946086920362037,0.272236115587599,-3.47524397459164,0.000510388929983101,0.00392676790298663,"Dkkl1","50722"
"ENSMUSG00000079037",378.912349549364,-0.94889510142863,0.126068021301396,-7.52685012133306,5.19789761922081e-14,1.85577832355652e-12,"Prnp","19122"
"ENSMUSG00000090958",47.9986089995394,-0.950970179485368,0.284075708158073,-3.34759415245814,0.000815162925897983,0.00584481965125193,"Lrrc32","434215"
"ENSMUSG00000017697",458.064480218827,-0.957290767452337,0.0904580654024395,-10.5827021967963,3.58468050240897e-26,2.74085305670916e-24,"Ada","11486"
"ENSMUSG00000028862",110.061764321248,-0.959139309019148,0.218663675516917,-4.38636781693055,1.1525915380997e-05,0.000137167918583766,"Map3k6","53608"
"ENSMUSG00000030084",555.571198143479,-0.960830530954256,0.111055200712805,-8.65182832309691,5.0680845965156e-18,2.41924038198314e-16,"Plxna1","18844"
"ENSMUSG00000030427",600.48715274212,-0.962137644787816,0.0840633549777066,-11.4453871730788,2.47994800707715e-30,2.3545879979282e-28,"Lilra6","18726"
"ENSMUSG00000029304",5626.10768615023,-0.962206314085228,0.0918197784328299,-10.479292484779,1.07545270365792e-25,8.0102684134521e-24,"Spp1","20750"
"ENSMUSG00000026628",291.872206567219,-0.963340263267161,0.169873930334886,-5.67091290210366,1.42038599980197e-08,2.76399437799302e-07,"Atf3","11910"
"ENSMUSG00000023367",252.340020818804,-0.967165455788994,0.120082508006137,-8.05417434935294,8.00170928176269e-16,3.29213181878236e-14,"Tmem176a","66058"
"ENSMUSG00000026399",544.96235374304,-0.969514677165074,0.0991639583882364,-9.77688560363163,1.41497588711038e-22,8.67049054229338e-21,"Cd55","13136"
"ENSMUSG00000009654",35.6327640670621,-0.969694957279793,0.314123787872451,-3.08698352279368,0.00202198804368864,0.0126137015866208,"Oit3","18302"
"ENSMUSG00000039497",310.001088565222,-0.969768830152701,0.114367362244805,-8.4794194000636,2.26320468046962e-17,1.00277376611577e-15,"Dse","212898"
"ENSMUSG00000004328",56.8060909239946,-0.97141735798314,0.261668262497631,-3.71240038325983,0.000205302874877987,0.00176148643390845,"Hif3a","53417"
"ENSMUSG00000071226",94.9622787812788,-0.971628029669614,0.199780254474704,-4.86348379235167,1.15337473984739e-06,1.64170638423088e-05,"Cecr2","330409"
"ENSMUSG00000042498",49.0565822337562,-0.974000263127684,0.266706502643443,-3.65195543968351,0.000260251050640745,0.00215380179840616,"D330045A20Rik","102871"
"ENSMUSG00000030041",126.120916955254,-0.977609048231816,0.167958037868157,-5.82055530441012,5.86524312228712e-09,1.20369835098719e-07,"M1ap","110958"
"ENSMUSG00000029924",219.256067303471,-0.980205207405258,0.135255711074568,-7.24705226579941,4.25939636515889e-13,1.35114088171997e-11,"Slc37a3","72144"
"ENSMUSG00000062300",175.513327811637,-0.982553570879112,0.149657222158265,-6.56536020587127,5.1907230488442e-11,1.33475735541708e-09,"Nectin2","19294"
"ENSMUSG00000064246",2336.95166806267,-0.982949549935589,0.0511405004148789,-19.2205696456112,2.49021160304297e-82,6.72357132821602e-80,"Chil1","12654"
"ENSMUSG00000007872",84.2046751937245,-0.985359843260996,0.223172465056947,-4.4152393217934,1.00898301393467e-05,0.000121985012428399,"Id3","15903"
"ENSMUSG00000036526",60.2099844068423,-0.986334783411668,0.251798940057121,-3.91715224531095,8.9601165475512e-05,0.000854474690627399,"Card11","108723"
"ENSMUSG00000070803",74.6822121582586,-0.988092218210858,0.216239798107424,-4.56942813884792,4.8905681484351e-06,6.25066698261528e-05,"Cited4","56222"
"ENSMUSG00000020111",1601.06637245425,-0.989227632279735,0.0565246319274969,-17.500823951381,1.41211524204774e-68,3.05016892282312e-66,"Micu1","216001"
"ENSMUSG00000059089",478.000102090143,-0.997574209710625,0.101285837984612,-9.84909864557951,6.91614187011134e-23,4.42633079687126e-21,"Fcgr4","246256"
"ENSMUSG00000035539",36.6180338771976,-1.0027433049935,0.320704140191205,-3.12669273429293,0.00176784585774666,0.0112528180078372,"Ccdc180","381522"
"ENSMUSG00000029561",113.959625891638,-1.00613846118313,0.189831121398221,-5.3001765662675,1.15690742525204e-07,1.95228128011281e-06,"Oasl2","23962"
"ENSMUSG00000050022",297.183582213553,-1.01602989748258,0.112417525396825,-9.03800269482956,1.59560440354831e-19,8.78090576220215e-18,"Amz1","231842"
"ENSMUSG00000038421",33.9482516914497,-1.0174413133292,0.352021686426385,-2.89028020875062,0.00384898576518372,0.0215383659398882,"Fcrla","98752"
"ENSMUSG00000092572",182.959590074995,-1.01889334496487,0.142155111314857,-7.16747597424153,7.63930688367864e-13,2.34888297063998e-11,"Serpinb10","241197"
"ENSMUSG00000037999",331.567902224566,-1.01991617601716,0.118953438921259,-8.57407894438672,9.98829000851709e-18,4.54204345650462e-16,"Arap2","212285"
"ENSMUSG00000027546",45.6254388756287,-1.02038553671129,0.300967578479076,-3.39035035556906,0.000698033520532036,0.00511102509948881,"Atp9a","11981"
"ENSMUSG00000028634",164.791710459409,-1.02089486818767,0.154948664114235,-6.58860064411414,4.43991240593916e-11,1.14852823914115e-09,"Hivep3","16656"
"ENSMUSG00000006389",146.896393367526,-1.02259412768499,0.170529745380233,-5.99657335677654,2.01524597548638e-09,4.39690031015209e-08,"Mpl","17480"
"ENSMUSG00000079363",32.1154890938213,-1.02388881554163,0.334072178851766,-3.06487304348665,0.00217762413628034,0.0134198805545379,"Gbp4","17472"
"ENSMUSG00000019850",499.545477865486,-1.02535763140433,0.293153850626532,-3.49767751374551,0.000469328261464375,0.00364986154730171,"Tnfaip3","21929"
"ENSMUSG00000039783",184.433548091791,-1.04033855915731,0.14473051960615,-7.18810767755376,6.56954447076919e-13,2.04175770602323e-11,"Kmo","98256"
"ENSMUSG00000019194",34.9665829520679,-1.04125198670316,0.325112185360447,-3.20274672433069,0.00136123641535764,0.00901232385340231,"Scn1b","20266"
"ENSMUSG00000001930",572.650296897083,-1.04791629701657,0.0925244702353415,-11.3258286629595,9.77500634218893e-30,8.98468668048004e-28,"Vwf","22371"
"ENSMUSG00000019876",221.945274529439,-1.04792537936028,0.145482897708792,-7.20308294558353,5.88661378710883e-13,1.84276605509494e-11,"Pkib","18768"
"ENSMUSG00000036587",303.005044904731,-1.04832961785329,0.109776651626736,-9.5496592610406,1.30123554145774e-21,7.80741324874645e-20,"Fut7","14347"
"ENSMUSG00000030737",23.5086513992403,-1.04860797859643,0.401525605335391,-2.61155942401365,0.00901303225827473,0.0435042450902199,"Slco2b1","101488"
"ENSMUSG00000031304",277.165996861795,-1.05306944076749,0.125097865995897,-8.41796486601957,3.83080624208082e-17,1.66322441867227e-15,"Il2rg","16186"
"ENSMUSG00000030108",297.970436358056,-1.0536368025211,0.121780304797898,-8.65194749076777,5.06279398197632e-18,2.41924038198314e-16,"Slc6a13","14412"
"ENSMUSG00000029298",88.2521097026241,-1.05392923874789,0.231661884738866,-4.54942875016278,5.37917432503737e-06,6.81467245869837e-05,"Gbp9","236573"
"ENSMUSG00000011263",84.1780419020713,-1.05468202905168,0.19844933701062,-5.31461603721678,1.06882455737608e-07,1.81784334167901e-06,"Exoc3l2","74463"
"ENSMUSG00000030352",71.4639998310404,-1.05991887145527,0.223955804519951,-4.73271444661684,2.21537049787338e-06,2.95382733049785e-05,"Tspan9","109246"
"ENSMUSG00000026821",494.740484584955,-1.06859572584782,0.205842397725431,-5.19132956891222,2.08797660848577e-07,3.35942605164191e-06,"Ralgds","19730"
"ENSMUSG00000027452",428.937749103435,-1.07028263890402,0.0993847818844372,-10.7690797183469,4.81792752132523e-27,3.89036390507009e-25,"Acss1","68738"
"ENSMUSG00000068735",109.776632814147,-1.07469563155394,0.183854918426505,-5.84534610632971,5.05516094725562e-09,1.04740025381987e-07,"Trp53i11","277414"
"ENSMUSG00000112758",21.1538852629059,-1.07765982819518,0.406742456023217,-2.64948940597847,0.00806134995926932,0.0397773064809177,"Gm36172","102639991"
"ENSMUSG00000036377",156.028821682454,-1.07784441157818,0.152027443200264,-7.08980161008396,1.34304391851431e-12,4.0151901231708e-11,"C530008M17Rik","320827"
"ENSMUSG00000028583",111.420820922147,-1.07966014056463,0.194739078736546,-5.54413704516525,2.95407406001363e-08,5.48886018892855e-07,"Pdpn","14726"
"ENSMUSG00000028393",267.581259013417,-1.08224664837446,0.126430325671809,-8.56002420798776,1.12843824359238e-17,5.10455833750688e-16,"Alad","17025"
"ENSMUSG00000027347",133.768774695302,-1.08468712730624,0.17082769430235,-6.34959765590722,2.15878789874843e-10,5.26890605796228e-09,"Rasgrp1","19419"
"ENSMUSG00000053702",46.9754819178725,-1.08624174511116,0.264549837542365,-4.10600042397382,4.0256874046369e-05,0.000420579675647676,"Nebl","74103"
"ENSMUSG00000029207",23.9048125751993,-1.09151123942031,0.406577772849349,-2.68463086845812,0.00726099505939174,0.0364314734687251,"Apbb2","11787"
"ENSMUSG00000019866",162.365237746916,-1.09350692417721,0.149139289183677,-7.33211838518602,2.26542834752844e-13,7.44231974245083e-12,"Crybg1","11630"
"ENSMUSG00000029468",307.43650907462,-1.09791606300006,0.127089997047338,-8.63888652535821,5.67635200670419e-18,2.66541746401762e-16,"P2rx7","18439"
