"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000025466",90.863856725541,0.723155548635857,0.18712106463146,3.86463998620429,0.000111253170630646,0.00108015885747541,"Fuom","69064"
"ENSMUSG00000025480",2.572364926182,5.22558602075237,1.54718625560051,3.37747701793289,0.000731540658575384,0.00551039688446768,"Syce1","74075"
"ENSMUSG00000025529",5.64651094197141,1.86083978353706,0.807111297126494,2.30555536784343,0.0211354896150804,0.088501944141627,"Zfp711","245595"
"ENSMUSG00000025665",12.6994604885806,1.38187501918133,0.528716488527474,2.61364086266721,0.00895831470611085,0.0448673309487878,"Rps6ka6","67071"
"ENSMUSG00000025920",177.325905164679,0.633848510045079,0.140381969444753,4.51517037802016,6.32658806510663e-06,8.39646337604348e-05,"Stau2","29819"
"ENSMUSG00000026153",65.1179225067691,0.729333754945782,0.224030848689107,3.25550592346278,0.00113190535315206,0.00808894051769907,"Fam135a","68187"
"ENSMUSG00000026154",93.2332581755529,0.542685281159811,0.189481782397498,2.86404990650424,0.00418262106819613,0.0241673885623332,"Sdhaf4","68002"
"ENSMUSG00000026189",187.299503584108,0.525559441592564,0.148693882036085,3.5345061571869,0.000408537917092119,0.00333445762477599,"Pecr","111175"
"ENSMUSG00000026193",14686.5020940708,1.04424617920398,0.113087635489153,9.23395537175357,2.60818500355653e-20,1.61537000612429e-18,"Fn1","14268"
"ENSMUSG00000026204",11.2842590356766,2.49619081992656,0.688193281534834,3.62716534279362,0.000286549811282655,0.00247524704805327,"Ptprn","19275"
"ENSMUSG00000026211",14.365279497055,1.5304286844007,0.499813718033392,3.06199815887897,0.00219864804939186,0.0143093330467289,"Obsl1","98733"
"ENSMUSG00000026748",481.808735510583,0.581259404053252,0.0975457112749606,5.95884120845462,2.5403278448141e-09,5.75322482143891e-08,"Plxdc2","67448"
"ENSMUSG00000026817",73.5527154689321,0.507179951803232,0.204647599988993,2.47830881882079,0.0132006834137717,0.0611386490854842,"Ak1","11636"
"ENSMUSG00000026826",50.470583656273,0.598511641689161,0.261390970524476,2.28971812028648,0.0220376622992966,0.0912427561489466,"Nr4a2","18227"
"ENSMUSG00000026837",273.537325997389,0.62424304397859,0.124693866678441,5.00620488085738,5.55136685190246e-07,8.72383951718535e-06,"Col5a1","12831"
"ENSMUSG00000027001",71.6479994850149,0.813474076328602,0.213773615070413,3.80530626317312,0.000141628835528643,0.00133142345780697,"Dusp19","68082"
"ENSMUSG00000027276",89.0017567179572,0.965101499559413,0.215442238385024,4.47962993140949,7.4772563241468e-06,9.70609327775549e-05,"Jag1","16449"
"ENSMUSG00000027398",1099.35900886419,0.980196600503262,0.415264524267506,2.36041497219694,0.0182545024846523,0.0786444747184643,"Il1b","16176"
"ENSMUSG00000027505",23.8575611380841,0.984795034130599,0.409271807661552,2.40621273123453,0.0161188754745832,0.071275064861013,"Fam209","76426"
"ENSMUSG00000027663",225.115999458225,0.64182448209792,0.119031028667571,5.39207708513051,6.96478760484207e-08,1.2691986027593e-06,"Zmat3","22401"
"ENSMUSG00000027737",1049.53363434952,0.806523239253448,0.230663157164143,3.49654122994387,0.000471331651304044,0.00377412731842001,"Slc7a11","26570"
"ENSMUSG00000027750",4.04049368839187,2.81642933820035,1.12936530325234,2.49381606650179,0.012637801362826,0.0590162380031633,"Postn","50706"
"ENSMUSG00000027776",276.046804404079,0.599082820202822,0.117364242541152,5.10447481474404,3.31714446176685e-07,5.45716335411505e-06,"Il12a","16159"
"ENSMUSG00000027799",25.0493481745017,2.03612722573688,0.439123467633612,4.63679893199366,3.53846314734923e-06,4.89496011449362e-05,"Nbea","26422"
"ENSMUSG00000027800",46.8528434311057,1.3225998791503,0.280146812118191,4.72109558966643,2.34577655643448e-06,3.32763153424748e-05,"Tm4sf1","17112"
"ENSMUSG00000027803",16.8513008278654,3.02504752714254,0.575941141084794,5.25235533868065,1.50166397394596e-07,2.58723051220216e-06,"Wwtr1","97064"
"ENSMUSG00000027860",41.2740282981153,0.740235213140763,0.302287351283362,2.44877997705856,0.0143340979267706,0.0650838102319491,"Vangl1","229658"
"ENSMUSG00000027962",1595.12383799962,0.669969241567041,0.0680371626083528,9.84710731433103,7.05451015722436e-23,5.02620588344797e-21,"Vcam1","22329"
"ENSMUSG00000027995",1710.1782959779,0.706209328509244,0.163171330345586,4.32802335443082,1.50453519066139e-05,0.000185155525541653,"Tlr2","24088"
"ENSMUSG00000028078",57.4464723491098,0.615136463943572,0.24266710450204,2.53489843712377,0.0112479931777366,0.0538585059890007,"Dclk2","70762"
"ENSMUSG00000028179",82.3729130889009,1.53036356602629,0.228766898690399,6.68961976049428,2.23751209211476e-11,6.605191459464e-10,"Cth","107869"
"ENSMUSG00000028358",70.6071371917545,0.613566093171449,0.235263813660442,2.6079917843082,0.00910751402642354,0.0454921416735057,"Zfp618","72701"
"ENSMUSG00000028373",7.21701678068915,6.46679629612172,1.31181208443783,4.92966665945378,8.2370041344855e-07,1.25690581607705e-05,"Astn2","56079"
"ENSMUSG00000028402",19.5700721794229,1.28769845746517,0.444909739580117,2.89429145489247,0.00380015248021816,0.0223111802370182,"Mpdz","17475"
"ENSMUSG00000028601",25.9063834005131,1.01803620001888,0.429964371863195,2.36772222686116,0.0178979677711141,0.0773533180370783,"Echdc2","52430"
"ENSMUSG00000028680",834.372082428593,0.985728118847208,0.31583640745247,3.12100852082909,0.00180232819090576,0.0120443314083378,"Plk3","12795"
"ENSMUSG00000028883",5.22121246215502,4.15941638945477,1.22007409154827,3.40915065590525,0.000651654811047404,0.00495194947031692,"Sema3a","20346"
"ENSMUSG00000028982",119.869866822031,0.7585848284124,0.170293974718512,4.4545605895118,8.40651870127738e-06,0.000108381185324224,"Slc25a33","70556"
"ENSMUSG00000029001",59.4980912194403,0.555668853642787,0.238121937049491,2.33354751153102,0.0196194277496866,0.0833693710116728,"Fbxo44","230903"
"ENSMUSG00000029135",3464.99111466521,0.51935890380799,0.0987827288099494,5.25758814384645,1.45956942903746e-07,2.51928595802532e-06,"Fosl2","14284"
"ENSMUSG00000029275",4137.25986533377,0.551234107960615,0.0449097330143406,12.2742682033891,1.24512499540012e-34,1.59443303465021e-32,"Gfi1","14581"
"ENSMUSG00000029403",44.8208406941218,0.759446955579723,0.275415522572309,2.75745879711749,0.00582525541679247,0.0318766197177608,"Cdkl2","53886"
"ENSMUSG00000029648",172.751153890554,0.834759489060885,0.144477930075005,5.77776473283859,7.56995570723703e-09,1.62291629596783e-07,"Flt1","14254"
"ENSMUSG00000029669",6.08170551924143,2.91404099767623,0.876154794580068,3.3259431046918,0.000881199138013751,0.00649319053796135,"Tspan12","269831"
"ENSMUSG00000029673",42.6002292217021,0.656632717402559,0.27363217239383,2.39969120464931,0.0164089076289203,0.0721200411371282,"Auts2","319974"
"ENSMUSG00000029781",471.988027181269,1.05875976137287,0.0904149221095999,11.7100113196963,1.13264498209288e-31,1.30889559150148e-29,"Fkbp9","27055"
"ENSMUSG00000029851",16.086566547696,1.87180747603233,0.482675414746897,3.87798387662619,0.000105325695793645,0.00103106022039316,"Tcaf2","232748"
"ENSMUSG00000030030",8.46587576910988,2.86069601095916,0.787516930623245,3.6325517582145,0.000280632263019013,0.00242855828709422,"1700003E16Rik","71837"
"ENSMUSG00000030087",3.1370560407561,2.8548229942049,1.18725623492653,2.40455506589239,0.0161921665477513,0.0714324814741578,"Klf15","66277"
"ENSMUSG00000030134",25.2618676346295,1.39742041368119,0.378942381492059,3.68768573253523,0.000226302902868559,0.00201167571067773,"Rasgef1a","70727"
"ENSMUSG00000030231",248.079905705795,0.544988075836666,0.121430961202502,4.48804876812122,7.18784769574969e-06,9.40774098963039e-05,"Plekha5","109135"
"ENSMUSG00000030259",388.67441006073,0.50638870529387,0.10127285299761,5.00024133126592,5.72585992724668e-07,8.96830556538669e-06,"Rassf8","71323"
"ENSMUSG00000030325",2.69922234377736,5.36326252851448,1.57771302636421,3.3993904080731,0.000675362390895944,0.00511160863908145,"Klrb1c","17059"
"ENSMUSG00000030406",58.6065032596679,1.17354573770777,0.258735939703893,4.53568893077175,5.74157534114487e-06,7.67378955327064e-05,"Gipr","381853"
"ENSMUSG00000030630",232.332419139625,0.738180075376548,0.119544647754023,6.17493203790634,6.61919374528927e-10,1.62076175530649e-08,"Fah","14085"
"ENSMUSG00000030917",203.819811737724,0.641865065502749,0.134629535924749,4.76763929321958,1.86397118793191e-06,2.69663984379279e-05,"Tmem159","233806"
"ENSMUSG00000031169",26.0115459616922,1.21903481784108,0.381799865404032,3.19286340384396,0.00140869566300434,0.00977950578034058,"Porcn","53627"
"ENSMUSG00000031189",141.945802616499,1.02767447341687,0.167171272329759,6.14743465844838,7.8746122340428e-10,1.90843543554449e-08,"Aff2","14266"
"ENSMUSG00000031290",11.4055163133709,1.67355473384588,0.560142021685081,2.98773287676454,0.00281055083640373,0.0174755772478752,"Lrch2","210297"
"ENSMUSG00000031292",63.6094152351745,0.708468093371599,0.2231826599306,3.17438681657392,0.00150153438569467,0.0102807368777765,"Cdkl5","382253"
"ENSMUSG00000031434",37.3562036457321,1.29484330435195,0.310923724093657,4.16450468077473,3.12029225856097e-05,0.000351162582448026,"Morc4","75746"
"ENSMUSG00000031493",82.0715067664769,0.558827489735887,0.207383614450484,2.6946559457778,0.00704613457893321,0.0372803859687164,"Ggn","243897"
"ENSMUSG00000032487",194.083593147515,1.94061951187755,0.391396884542935,4.95818844890339,7.11535285087827e-07,1.092789037519e-05,"Ptgs2","19225"
"ENSMUSG00000032718",175.372857269761,0.60531474043926,0.136478364703161,4.43524321056904,9.1968399681121e-06,0.000117451826870391,"Mansc1","67729"
"ENSMUSG00000032766",113.942633421185,0.628760343648706,0.164887395504921,3.81327112192722,0.000137139527046942,0.00129306881422569,"Gng11","66066"
"ENSMUSG00000032826",16.3015381053499,2.90588410665904,0.564957877727253,5.14354117575811,2.69607528530677e-07,4.4742573386282e-06,"Ank2","109676"
"ENSMUSG00000032827",153.988215728578,0.531838355984073,0.179314701017487,2.96594954549882,0.00301749988282504,0.0184834058756626,"Ppp1r9a","243725"
"ENSMUSG00000032854",58.0661984292373,1.52699209800122,0.25462470353172,5.9970304405715,2.00958401766883e-09,4.61085185264646e-08,"Ugt8a","22239"
"ENSMUSG00000032875",29.5627078651642,0.943830684731555,0.331780709277125,2.84474250111753,0.00444473383456072,0.0253571931464764,"Arhgef17","207212"
"ENSMUSG00000033849",108.664809455404,1.52491951361688,0.185084678010657,8.2390370181214,1.73602227995982e-16,8.06399368867612e-15,"B3galt2","26878"
"ENSMUSG00000033900",60.8349541309081,0.645676785200737,0.229435197252611,2.81420110311077,0.00488986274344495,0.0275236924416312,"Map9","213582"
"ENSMUSG00000033948",20.2185971193347,1.52729790631812,0.440490542044497,3.46726606030929,0.00052578118620651,0.00413812501702067,"Zswim5","74464"
"ENSMUSG00000033970",644.256952201344,0.576505269948168,0.0782466620657569,7.36779377839383,1.7347485302596e-13,6.20319889537358e-12,"Rfc3","69263"
"ENSMUSG00000034457",41.4522330100116,1.11390508964638,0.273821782618516,4.06799298066894,4.74198094667623e-05,0.000512371852345541,"Eda2r","245527"
"ENSMUSG00000034557",38.3213351490885,1.01754778250726,0.318631582856994,3.19349316657021,0.00140562664346524,0.0097723536856028,"Zfyve9","230597"
"ENSMUSG00000034639",84.3462136268032,0.698571490051599,0.210076661937314,3.32531697528615,0.00088318064626596,0.00650273489045551,"Setmar","74729"
"ENSMUSG00000034755",4.4398475525385,4.97791517943326,1.4077825687615,3.53599717022537,0.000406239044997401,0.00332141604003052,"Pcdh11x","245578"
"ENSMUSG00000035245",172.514595233346,0.59100547860473,0.141837342510649,4.1667833600334,3.08927826212768e-05,0.000349749113643034,"Eogt","101351"
"ENSMUSG00000036667",71.1466679348615,1.0348668908881,0.239447031625348,4.32190319447062,1.54689060732569e-05,0.000189575873451728,"Tcaf1","77574"
"ENSMUSG00000037010",207.9910881621,0.554925370643189,0.140659334831575,3.94517272037193,7.97424786243618e-05,0.000805725847441905,"Apln","30878"
"ENSMUSG00000037032",33.9121339206807,1.37264594760512,0.312488045988122,4.39263506309389,1.11985016165137e-05,0.000141113033667665,"Apbb1","11785"
"ENSMUSG00000037060",19.3151266285981,1.31179913336561,0.434940057731845,3.01604579768179,0.00256094576359489,0.0161702233639956,"Cavin3","109042"
"ENSMUSG00000037161",179.496233332691,0.599491147908992,0.145553201933836,4.11870807336483,3.81002449983065e-05,0.000419811536748781,"Mgarp","67749"
"ENSMUSG00000037568",17.4313719554558,1.58338599738847,0.442648571740576,3.57707241923838,0.000347463934035365,0.00291635805041552,"Vash2","226841"
"ENSMUSG00000037709",28.9029242302168,1.59701887799724,0.341158993994418,4.68115719095881,2.852600980622e-06,3.99279865470814e-05,"Fam13a","58909"
"ENSMUSG00000037855",16.349324306064,1.13909768753965,0.478982548470771,2.37816114841011,0.0173992201975888,0.0757697658972202,"Zfp365","216049"
"ENSMUSG00000037868",449.455270653598,0.811714145415667,0.343949798569138,2.35997854568449,0.0182759919819484,0.0786481834790842,"Egr2","13654"
"ENSMUSG00000038085",350.911724653614,0.534532811964621,0.148322889424749,3.60384573168536,0.000313543200023834,0.00266948370478513,"Cnbd2","70873"
"ENSMUSG00000038151",143.904486450359,0.512962367791635,0.170175695866933,3.01431038773445,0.00257564152544474,0.01623689720394,"Prdm1","12142"
"ENSMUSG00000038180",43.9568346259793,0.612126568255535,0.27231233054604,2.24788413740979,0.0245835789138447,0.0995529887981165,"Spag4","245865"
"ENSMUSG00000038295",251.943817506446,0.673670088335443,0.121708870489817,5.53509440704083,3.11060759976658e-08,6.03481112479465e-07,"Atg9b","213948"
"ENSMUSG00000038331",37.0302711809026,0.935673516173503,0.318956743180316,2.93354361109882,0.00335116571129903,0.0200857977737316,"Satb2","212712"
"ENSMUSG00000038463",937.502017400523,0.552086500869444,0.0786603852779788,7.01860916290226,2.24087643551683e-12,7.33084821069274e-11,"Olfml2b","320078"
